Vardas              Pavarde             Egzaminas           Rezultatas          
Vardenis8892        Pavardenis8892      1                   0.6                 
Vardenis9066        Pavardenis9066      1                   0.6                 
Vardenis9227        Pavardenis9227      1                   0.6                 
Vardenis9268        Pavardenis9268      1                   0.6                 
Vardenis9619        Pavardenis9619      1                   0.6                 
Vardenis216         Pavardenis216       1                   0.6                 
Vardenis270         Pavardenis270       1                   0.6                 
Vardenis678         Pavardenis678       1                   0.6                 
Vardenis2221        Pavardenis2221      1                   0.6                 
Vardenis2435        Pavardenis2435      1                   0.6                 
Vardenis2601        Pavardenis2601      1                   0.6                 
Vardenis2613        Pavardenis2613      1                   0.6                 
Vardenis2931        Pavardenis2931      1                   0.6                 
Vardenis3388        Pavardenis3388      1                   0.6                 
Vardenis3681        Pavardenis3681      1                   0.6                 
Vardenis3844        Pavardenis3844      1                   0.6                 
